candidate_ID,assigned_ID,year,website_url,website_binary,party_full,incumbent_status,party_short
MA-Y96MJ66_Busser_D,Y96MJ66,2020,https://www.debforstaterep.com/,1,Democrat,C,D
MA-UPR5494_Harrington_S,UPR5494,2020,https://repharrington.com/,1,Republican,I,R
MA-4T2V4L4_Ayers_B,4T2V4L4,2020,NA,0,Democrat,I,D
MA-34LBE64_Palmer_S,34LBE64,2020,http://stephenmichaelpalmer.com/,1,Democrat,C,D
MA-54V7F6O_Muratore_M,54V7F6O,2020,http://mattmuratore.com/,1,Republican,I,R
MA-K1Y881J_Madaro_A,K1Y881J,2020,http://www.adrianmadaro.com/adrianmadaro/,1,Democrat,I,D
MA-F59E40Z_Ferguson_K,F59E40Z,2020,NA,0,Republican,I,R
MA-N3M3X90_Diggs_K,N3M3X90,2020,https://www.kipdiggs.com/,1,Democrat,C,D
MA-92W2LP2_Crocker_W,92W2LP2,2020,http://www.electwillcrocker.com/,1,Republican,I,R
MA-3J66H8A_Mecenas_M,3J66H8A,2020,https://www.electmichaelmecenas.com/,1,Independent,C,O
MA-3BX8A45_Mark_P,3BX8A45,2020,http://www.paulwmark.com/,1,Democrat,I,D
MA-D17W52K_Hawkins_J,D17W52K,2020,http://www.hawkins4rep.com/,1,Democrat,I,D
MA-151Q4WQ_Eckert_C,151Q4WQ,2020,https://www.eckertforrep.com/,1,Democrat,C,D
MA-LP3S468_Mirra_L,LP3S468,2020,https://lennymirra.com/,1,Republican,I,R
MA-X7F389X_LaRose_W,X7F389X,2020,https://www.willlarose.com/,1,Democrat,C,D
MA-H40W63T_Whipps_S,H40W63T,2020,https://www.repwhipps.com/,1,Independent,I,O
MA-V83D8X6_Ashe_B,V83D8X6,2020,https://www.votebrianashe.com/,1,Democrat,I,D
MA-E085FA8_Carey_D,E085FA8,2020,https://repcarey.org/,1,Democrat,I,D
MA-8J62S4E_Arciero_J,8J62S4E,2020,NA,0,Democrat,I,D
MA-4K63BN8_Chan_T,4K63BN8,2020,https://www.tackeychan.org/,1,Democrat,I,D
MA-I692KJ6_Gifford_S,I692KJ6,2020,http://www.susangifford.com/,1,Republican,I,R
MA-L69O54E_Ryan_D,L69O54E,2020,http://www.repdanryan.com/,1,Democrat,I,D
MA-JJ91F73_Zlotnik_J,JJ91F73,2020,https://www.jonzlotnik.com/,1,Democrat,I,D
MA-7J2WW02_Chester_B,7J2WW02,2020,http://www.votebrucechester.com/,1,Republican,C,R
MA-63EUP14_Vieira_D,63EUP14,2020,http://www.votevieira.com/,1,Republican,I,R
MA-O9J701N_Farley-Bouvier_T,O9J701N,2020,http://triciafarleybouvier.com/,1,Democrat,I,D
MA-4K421XO_Doherty_C,4K421XO,2020,https://caroldoherty.com/,1,Democrat,I,D
MA-90Z5HD6_Dooner_K,90Z5HD6,2020,http://kellyforrep.com/,1,Republican,C,R
MA-A316CV9_Vargas_A,A316CV9,2020,http://www.andyforhaverhill.com/,1,Democrat,I,D
MA-2CG699P_O'Connor_K,2CG699P,2020,https://www.oconnorforrep.us/,1,Democrat,C,D
MA-0Y667DL_Boldyga_N,0Y667DL,2020,http://nickboldyga.com/,1,Republican,I,R
MA-85VE2I9_Domb_M,85VE2I9,2020,https://www.mindydomb.com/,1,Democrat,I,D
MA-UU19Q24_Hogan_K,UU19Q24,2020,https://www.katehogan.net/,1,Democrat,I,D
MA-N096JN5_Mariano_R,N096JN5,2020,http://www.ronmariano.com/,1,Democrat,I,D
MA-70T2M3P_Tougas_S,70T2M3P,2020,http://www.stevetougas.com/,1,Republican,C,R
MA-7Y76V3H_Meschino_J,7Y76V3H,2020,http://joanmeschino.com/,1,Democrat,I,D
MA-967FJM9_Gill_S,967FJM9,2020,NA,0,Republican,C,R
MA-1603KTE_Michlewitz_A,1603KTE,2020,http://www.aaronforrep.com/,1,Democrat,I,D
MA-F332P4C_Kushmerek_M,F332P4C,2020,https://www.mike4rep.com/,1,Democrat,C,D
MA-3PF3K79_Fossa_G,3PF3K79,2020,https://votefossa.com/,1,Republican,C,R
MA-37W76IE_Peake_S,37W76IE,2020,https://www.sarahpeake.net/,1,Democrat,I,D
MA-011ZNG5_Pignatelli_W,011ZNG5,2020,NA,0,Democrat,I,D
MA-359WRQ5_Howitt_S,359WRQ5,2020,https://www.stevenhowitt.com/,1,Republican,I,R
MA-ZWI3609_Hill_B,ZWI3609,2020,NA,0,Republican,I,R
MA-Z77GF10_Garlo_M,Z77GF10,2020,https://garlo4westfield.com/,1,Democrat,C,D
MA-BP0Q790_Pease_K,BP0Q790,2020,https://www.peaseforstaterep.com/,1,Republican,C,R
MA-0NG3H48_Flaherty_E,0NG3H48,2020,https://ethanforwestfield.com/,1,Independent,C,O
MA-N165FN5_Gregoire_D,N165FN5,2020,http://votedaniellegregoire.com/,1,Democrat,I,D
MA-W02H38R_Hashmi_S,W02H38R,2020,https://www.drsyedformass.com/,1,Independent,C,O
MA-WD0L392_Murphy_J,WD0L392,2020,NA,0,Democrat,I,D
MA-8C69N9P_Rotondo_P,8C69N9P,2020,https://www.rotondoforstaterep.com/,1,Republican,C,R
MA-5C39CF4_Giannone_D,5C39CF4,2020,NA,0,Independent,C,O
MA-15SLH89_Kearney_P,15SLH89,2020,https://www.kearneyforma.com/,1,Democrat,I,D
MA-3XJS788_Valdez_C,3XJS788,2020,NA,0,Republican,C,R
MA-QS77F57_Biele_D,QS77F57,2020,NA,0,Democrat,I,D
MA-1ZT46K8_Higgins_N,1ZT46K8,2020,http://www.electnataliehiggins.com/,1,Democrat,I,D
MA-H8426DD_Ardinger_T,H8426DD,2020,http://frank4rep.com/,1,Republican,C,R
MA-GN0V199_Dever_J,GN0V199,2020,https://electjimdever2020.org/,1,Democrat,C,D
MA-D52X42I_Xiarhos_S,D52X42I,2020,http://xiarhosforrep.com/,1,Republican,C,R
MA-0J17T7X_Haddad_P,0J17T7X,2020,http://www.reppathaddad.com/,1,Democrat,I,D
MA-O68B57Z_Ferrante_A,O68B57Z,2020,http://annmargaretferrante.org/,1,Democrat,I,D
MA-Y1986WE_Duffy_P,Y1986WE,2020,https://www.duffyforholyoke.org/,1,Democrat,C,D
MA-37R63ZO_Linsky_D,37R63ZO,2020,http://www.davidlinsky.org/,1,Democrat,I,D
MA-CC7232L_Cusack_M,CC7232L,2020,https://repcusack.com/,1,Democrat,I,D
MA-F0GH058_Collins_F,F0GH058,2020,NA,0,Republican,C,R
MA-0AB7Y60_Dockter_E,0AB7Y60,2020,https://www.votedockter.com/,1,Democrat,C,D
MA-07K2L8L_DeCoste_D,07K2L8L,2020,https://www.citizensfordecoste.com/,1,Republican,I,R
MA-0C77ZM5_Miranda_L,0C77ZM5,2020,https://www.lizmiranda.com/,1,Democrat,I,D
MA-T7F9C44_Biagetti_S,T7F9C44,2020,https://www.samforcentralmass.com/,1,Democrat,C,D
MA-H52EQ92_Berthiaume_D,H52EQ92,2020,NA,0,Republican,I,R
MA-4521TJI_Fiola_C,4521TJI,2020,http://electcarole.com/,1,Democrat,I,D
MA-7BK950H_Parisella_J,7BK950H,2020,http://www.jerryparisella.com/,1,Democrat,I,D
MA-65TRZ10_Marciano_R,65TRZ10,2020,NA,0,Independent,C,O
MA-NK7Y444_Finn_M,NK7Y444,2020,http://www.repfinn.com/,1,Democrat,I,D
MA-O19Y2K7_Robinson_M,O19Y2K7,2020,https://www.repmariarobinson.com/,1,Democrat,I,D
MA-0D5JC77_Galvin_W,0D5JC77,2020,NA,0,Democrat,I,D
MA-9IDO632_Cutler_J,9IDO632,2020,http://www.joshcutler.com/,1,Democrat,I,D
MA-6BU42F7_Semyrog_T,6BU42F7,2020,http://tatyanaforma.com/,1,Republican,C,R
MA-861JS8N_Holmes_R,861JS8N,2020,NA,0,Democrat,I,D
MA-J1G19L6_Durant_P,J1G19L6,2020,http://repdurant.com/,1,Republican,I,R
MA-L7V21W7_Silvia_A,L7V21W7,2020,NA,0,Democrat,I,D
MA-I4Z434I_Tucker_P,I4Z434I,2020,NA,0,Democrat,I,D
MA-G7UB978_Oliveira_J,G7UB978,2020,https://www.jakeoliveira.org/,1,Democrat,C,D
MA-5NJ0I33_Harrington_J,5NJ0I33,2020,https://chipforrep.com/,1,Republican,C,R
MA-4O1K89Y_Lewis_J,4O1K89Y,2020,https://www.electjacklewis.com/,1,Democrat,I,D
MA-92L68CO_Driscoll_W,92L68CO,2020,http://www.vote4driscoll.com/,1,Democrat,I,D
MA-956MTG2_Sullivan_A,956MTG2,2020,http://www.repalysonsullivan.com/,1,Republican,I,R
MA-HR4A497_Tyler_C,HR4A497,2020,https://www.chynahtyler.com/,1,Democrat,I,D
MA-495G2WR_Frost_P,495G2WR,2020,http://www.votepaulfrost.com/,1,Republican,I,R
MA-27Y5U6R_Dotson_T,27Y5U6R,2020,http://www.terryburkedotson.com/,1,Independent,C,O
MA-560RG1W_Schmid_P,560RG1W,2020,https://www.reppaulschmid.com/,1,Democrat,I,D
MA-0A84OZ7_Gendreau_E,0A84OZ7,2020,https://www.evanforrep.com/,1,Republican,C,R
MA-6J828GY_Ehrlich_L,6J828GY,2020,https://www.loriehrlich.org/,1,Democrat,I,D
MA-FMW9743_Wagner_J,FMW9743,2020,NA,0,Democrat,I,D
MA-X7H985A_Dykema_C,X7H985A,2020,http://www.carolyndykema.com,1,Democrat,I,D
MA-SY1B170_Philips_T,SY1B170,2020,https://www.tedphilips.org/,1,Democrat,C,D
MA-9O8E6M2_D'Emilia_A,9O8E6M2,2020,https://voteangelo.com/,1,Republican,I,R
MA-9V6M5V1_Livingstone_J,9V6M5V1,2020,http://www.livingstonedispatch.com/,1,Democrat,I,D
MA-C1W562V_Soter_M,C1W562V,2020,http://soterrep.com/,1,Republican,I,R
MA-NG96I88_Markey_C,NG96I88,2020,NA,0,Democrat,I,D
MA-686EG0G_Wong_D,686EG0G,2020,http://www.donaldhwong.com/,1,Republican,I,R
MA-6Y5E4Q7_Ramos_O,6Y5E4Q7,2020,https://voteorlandoramos.com/,1,Democrat,C,D
MA-2OYH067_Underwood_R,2OYH067,2020,http://www.electbobunderwood.org/,1,Independent,C,O
MA-559U6UK_Stanley_T,559U6UK,2020,http://tomstanley.org/,1,Democrat,I,D
MA-G03T8K9_Darcy_G,G03T8K9,2020,https://www.darcy4rep.com/,1,Independent,C,O
MA-VVZ6844_Hamlin_B,VVZ6844,2020,https://www.hamlin4rep.com/,1,Democrat,C,D
MA-6905CSE_Dooley_S,6905CSE,2020,https://www.repdooley.com/,1,Republican,I,R
MA-KT8Z310_Cassidy_G,KT8Z310,2020,NA,0,Democrat,I,D
MA-1QWE329_Santiago_J,1QWE329,2020,https://www.jonsantiago.org/,1,Democrat,I,D
MA-51TNR08_Muradian_D,51TNR08,2020,https://www.davidmuradian.com/,1,Republican,I,R
MA-216EYZ5_Straus_W,216EYZ5,2020,http://www.repstraus.com/,1,Democrat,I,D
MA-1A6U6Q1_Cahill_D,1A6U6Q1,2020,NA,0,Democrat,I,D
MA-46P4JV4_Gonzalez_C,46P4JV4,2020,http://www.masscarlosgonzalez.com/,1,Democrat,I,D
MA-4PI856X_Lawn_J,4PI856X,2020,NA,0,Democrat,I,D
MA-TC87L92_Roy_J,TC87L92,2020,https://jeffreyroy.com/,1,Democrat,I,D
MA-T1AF654_Bissanti_A,T1AF654,2020,NA,0,Republican,C,R
MA-D418OC8_DuBois_M,D418OC8,2020,http://dubois4staterep.com/,1,Democrat,I,D
MA-83H6NU3_Coppinger_E,83H6NU3,2020,NA,0,Democrat,I,D
MA-4CB82L9_Murray_B,4CB82L9,2020,NA,0,Democrat,I,D
MA-I80W2O6_Hendricks_C,I80W2O6,2020,https://www.votehendricks.com/,1,Democrat,I,D
MA-V24W9J6_Capano_P,V24W9J6,2020,NA,0,Democrat,I,D
MA-B32E1C2_Williams_B,B32E1C2,2020,NA,0,Democrat,I,D
MA-9F261EI_Golphin_P,9F261EI,2020,NA,0,Republican,C,R
MA-3YD745C_Khan_K,3YD745C,2020,https://www.kaykhan.org/,1,Democrat,I,D
MA-2316UPP_McMurtry_P,2316UPP,2020,NA,0,Democrat,I,D
MA-51X94TR_Gleason_R,51X94TR,2020,NA,0,Republican,C,R
MA-P961RC8_Cronin_C,P961RC8,2020,NA,0,Democrat,I,D
MA-5S0J0I2_Malia_E,5S0J0I2,2020,https://www.replizmalia.org/,1,Democrat,I,D
MA-CIZ4134_Kane_H,CIZ4134,2020,http://www.rephannahkane.com/,1,Republican,I,R
MA-8E466RB_Orrall_N,8E466RB,2020,https://www.normanorrall.com/,1,Republican,I,R
MA-1073QXP_Walsh_T,1073QXP,2020,NA,0,Democrat,I,D
MA-226XE4U_Puppolo_A,226XE4U,2020,http://www.puppolo.com/,1,Democrat,I,D
MA-0K34C5V_Balser_R,0K34C5V,2020,https://www.ruthbalser.org/,1,Democrat,I,D
MA-8MYI963_Rogers_J,8MYI963,2020,https://www.repjohnrogers.org/,1,Democrat,I,D
MA-EH2H552_LaNatra_K,EH2H552,2020,https://www.kathylanatra.com/,1,Democrat,I,D
MA-2W77J0R_Schmaling_S,2W77J0R,2020,https://www.summerforrep.com/,1,Republican,C,R
MA-VT7D199_Oakley_B,VT7D199,2020,https://www.electbrandy.com/,1,Democrat,C,D
MA-PB43A01_Kilcoyne_M,PB43A01,2020,https://megkilcoyne.com/,1,Democrat,C,D
MA-FC00K54_Smiley_S,FC00K54,2020,https://ssmiley2020.com/,1,Republican,C,R
MA-8953TQN_DiCalogero_C,8953TQN,2020,https://charleneisgreen.nationbuilder.com/,1,Independent,C,O
MA-1C323HS_Cabral_A,1C323HS,2020,http://votetonycabral.org/,1,Democrat,I,D
MA-JA301L5_Kerans_S,JA301L5,2020,https://www.sallykerans.com/,1,Democrat,C,D
MA-Q5QJ131_May_R,Q5QJ131,2020,https://www.may4rep.com/,1,Republican,C,R
MA-U74YW57_Bates_W,U74YW57,2020,NA,0,Independent,C,O
MA-87B7O4V_Guida_J,87B7O4V,2020,https://voteguida.com/,1,Independent,C,O
MA-IRM8905_Keohane_C,IRM8905,2020,https://christopherkeohane.com/,1,Independent,C,O
MA-9HNO736_Gentile_C,9HNO736,2020,http://www.carminegentile.com/,1,Democrat,I,D
MA-T535M9A_Centurion_I,T535M9A,2020,https://www.ingrid4rep.com/,1,Republican,C,R
MA-P528JL2_Garlick_D,P528JL2,2020,http://denisegarlick.com/,1,Democrat,I,D
MA-3O3V3A6_Hunt_D,3O3V3A6,2020,http://www.danhunt.org/,1,Democrat,I,D
MA-5381BNE_Mahoney_J,5381BNE,2020,http://www.repjohnmahoney.com/?,1,Democrat,I,D
MA-W43Y2K7_Scanlon_A,W43Y2K7,2020,https://www.scanlonforstaterepma.com/,1,Democrat,C,D
MA-A223O9H_Simmons_J,A223O9H,2020,https://simmonsforstaterep.com/,1,Republican,C,R
MA-F4C137E_Lennox_D,F4C137E,2020,NA,0,Republican,C,R
MA-878BU1U_Minicucci_C,878BU1U,2020,https://www.christina4rep.com/,1,Democrat,I,D
MA-70JH38U_Gouveia_T,70JH38U,2020,https://www.tamigouveia.com/,1,Democrat,I,D
MA-P6EL457_Peisch_A,P6EL457,2020,http://www.alicepeisch.org/,1,Democrat,I,D
MA-Z7V31U3_Consalvo_R,Z7V31U3,2020,https://www.robconsalvo2020.com/,1,Democrat,C,D
MA-16F29PT_O'Day_J,16F29PT,2020,https://www.repjimoday.com/,1,Democrat,I,D
MA-K4N4H25_Campbell_L,K4N4H25,2020,http://www.statereplindacampbell.com/,1,Democrat,I,D
MA-69TS68H_Ciccolo_M,69TS68H,2020,http://www.michelleciccolo.com/,1,Democrat,I,D
MA-NUH3097_Vitolo_T,NUH3097,2020,https://tommyvitolo.com/,1,Democrat,I,D
MA-4K6RK50_Elugardo_N,4K6RK50,2020,http://www.electnika.com/,1,Democrat,I,D
MA-36W73FX_Keefe_M,36W73FX,2020,NA,0,Democrat,I,D
MA-C8T96F5_Devers_M,C8T96F5,2020,https://marcosdevers.org/,1,Democrat,I,D
MA-K140Y4T_Golden_T,K140Y4T,2020,https://www.reptomgolden.com/,1,Democrat,I,D
MA-J780YA6_Giannino_J,J780YA6,2020,https://www.jessicagiannino.com/,1,Democrat,C,D
MA-1T1XM93_Donahue_D,1T1XM93,2020,http://dandonahue.org/,1,Democrat,I,D
MA-16L6W7Z_Moran_F,16L6W7Z,2020,https://www.electfrankmoran.com/,1,Democrat,I,D
MA-GG9688W_Howard_V,GG9688W,2020,https://vannahoward.com/,1,Democrat,C,D
MA-51C9KT2_Honan_K,51C9KT2,2020,https://www.repkevinhonan.org/,1,Democrat,I,D
MA-8JT6Y28_LeBoeuf_D,8JT6Y28,2020,https://www.davidleboeuf.org/,1,Democrat,I,D
MA-W6575QN_Nguyen_T,W6575QN,2020,https://votetram.com/,1,Democrat,I,D
MA-796AG5N_DuFour_J,796AG5N,2020,https://jeff4rep.com/,1,Republican,C,R
MA-GB34U66_Mom_R,GB34U66,2020,https://www.radymom.com/,1,Democrat,I,D
MA-7DK6W79_Moran_M,7DK6W79,2020,NA,0,Democrat,I,D
MA-283SO8Z_McKenna_J,283SO8Z,2020,NA,0,Republican,I,R
MA-98M2QP1_Robertson_D,98M2QP1,2020,https://www.robertsonforrep.com/,1,Democrat,I,D
MA-WR12C03_DiFruscia_A,WR12C03,2020,https://www.alecforrep.com/,1,Republican,C,R
MA-2E6P8U4_DeLeo_R,2E6P8U4,2020,NA,0,Democrat,I,D
MA-800C5II_Mullet_M,800C5II,2020,https://www.michellemullet.com/,1,Democrat,C,D
MA-829Y8UI_Jones_B,829Y8UI,2020,NA,0,Republican,I,R
MA-612AG1F_Gordon_K,612AG1F,2020,https://repkengordon.org/,1,Democrat,I,D
MA-7A4Y11F_English_T,7A4Y11F,2020,https://www.voteteresaenglish.org/,1,Democrat,C,D
MA-5376EJS_Lombardo_M,5376EJS,2020,https://www.marclombardo.com/,1,Republican,I,R
MA-22UBR46_Garballey_S,22UBR46,2020,NA,0,Democrat,I,D
MA-O64V89N_Rogers_D,O64V89N,2020,https://www.repdaverogers.com/,1,Democrat,I,D
MA-7905NKE_Decker_M,7905NKE,2020,https://www.decker4rep.com/,1,Democrat,I,D
MA-X1279EP_Connolly_M,X1279EP,2020,https://www.mikeconnolly.org/,1,Democrat,I,D
MA-552DF1R_Uyterhoeven_E,552DF1R,2020,https://www.electerika.com/,1,Democrat,C,D
MA-B1042FA_McGonagle_J,B1042FA,2020,http://www.joemcgonagle.com,1,Democrat,I,D
MA-T92J78D_Owens_S,T92J78D,2020,https://votesteveowens.com/,1,Democrat,C,D
MA-H1450UL_Haggerty_R,H1450UL,2020,https://richhaggerty.com/,1,Democrat,I,D
MA-K64G75Q_Day_M,K64G75Q,2020,http://electmikeday.com/,1,Democrat,I,D
MA-4Z78Z6L_Harrah_E,4Z78Z6L,2020,NA,0,Independent,C,O
MA-6608WMN_Lipper-Garabedian_K,6608WMN,2020,https://www.kateforrep.com/,1,Democrat,I,D
MA-96MV5I3_Ultrino_S,96MV5I3,2020,https://www.electultrino.com/,1,Democrat,I,D
MA-Q5C247W_Barber_C,Q5C247W,2020,http://www.christinebarber.org/,1,Democrat,I,D
MA-UJ2091H_Sr._P,UJ2091H,2020,https://reppauldonato.com/,1,Democrat,I,D
MA-081A4YA_Garry_C,081A4YA,2020,https://www.repcolleengarry.net/,1,Democrat,I,D
MA-95K93QR_Sena_D,95K93QR,2020,https://dansenama.com/,1,Democrat,I,D
MA-24C4NC6_Clark_C,24C4NC6,2020,NA,0,Republican,C,R
MA-A29U7C9_Fernandes_D,A29U7C9,2020,http://www.dylanfernandes.com/,1,Democrat,I,D
MI-0S520NV_Yancey_T,0S520NV,2020,NA,0,Democrat,I,D
MI-92S1W1N_Lanier_L,92S1W1N,2020,NA,0,Republican,C,R
MI-D8N63Y5_Creswell_G,D8N63Y5,2020,NA,0,Independent,C,O
MI-47OGX01_Tate_J,47OGX01,2020,https://www.tateformichigan.com/,1,Democrat,I,D
MI-43Y71SD_Rodriguez_M,43Y71SD,2020,NA,0,Republican,C,R
MI-2B8H33A_Simpson_D,2B8H33A,2020,NA,0,Independent,C,O
MI-EO4409T_Thanedar_S,EO4409T,2020,https://www.shriformi.com/,1,Democrat,C,D
MI-A238A3S_Vinson_A,A238A3S,2020,NA,0,Republican,C,R
MI-C52V8Z7_Boyle_S,C52V8Z7,2020,http://stephenboylenow.com/,1,Independent,C,O
MI-U157LU6_Aiyash_A,U157LU6,2020,https://www.voteaiyash.com/,1,Democrat,C,D
MI-6Z8B8C2_Weathington_H,6Z8B8C2,2020,NA,0,Republican,C,R
MI-A8T6R99_Rayburn_L,A8T6R99,2020,NA,0,Independent,C,O
MI-6S7Q8D0_Alam_M,6S7Q8D0,2020,http://mdalam.us/,1,Independent,C,O
MI-VV874Z3_Johnson_C,VV874Z3,2020,NA,0,Democrat,I,D
MI-9D429TU_Day_H,9D429TU,2020,NA,0,Republican,C,R
MI-S65P69P_Carter_T,S65P69P,2020,NA,0,Democrat,I,D
MI-V6060LA_Scott_H,V6060LA,2020,https://votehelenascott.com/,1,Democrat,C,D
MI-6I029QZ_Cole_R,6I029QZ,2020,NA,0,Republican,C,R
MI-9R3HK99_Belle_A,9R3HK99,2020,NA,0,Independent,C,O
MI-42D2GD6_Givens_K,42D2GD6,2020,NA,0,Independent,C,O
MI-658LOJ5_Young_S,658LOJ5,2020,https://stephyoung4staterep.com/,1,Democrat,C,D
MI-10XA38O_Gorak_M,10XA38O,2020,NA,0,Republican,C,R
MI-32O5K2Q_Whitsett_K,32O5K2Q,2020,NA,0,Democrat,I,D
MI-46PZ44W_Stephens_J,46PZ44W,2020,NA,0,Republican,C,R
MI-6O50HH5_Cavanagh_M,6O50HH5,2020,https://www.maryformichigan.com/,1,Democrat,C,D
MI-9W6F4Y6_Alcorn_C,9W6F4Y6,2020,NA,0,Republican,C,R
MI-YI446N2_Jones_J,YI446N2,2020,NA,0,Democrat,I,D
MI-77WU42V_Townsend_J,77WU42V,2020,NA,0,Republican,C,R
MI-7CD798Z_Garza_A,7CD798Z,2020,https://www.alexformichigan.com/,1,Democrat,I,D
MI-637UWE5_Bailey_M,637UWE5,2020,NA,0,Republican,C,R
MI-3QY631N_Liberati_T,3QY631N,2020,NA,0,Democrat,C,D
MI-248TWE3_Frump_M,248TWE3,2020,NA,0,Republican,C,R
MI-TN233U5_Clemente_C,TN233U5,2020,NA,0,Democrat,I,D
MI-24R1D7L_Stasik_D,24R1D7L,2020,NA,0,Republican,C,R
MI-6AC1N82_Coleman_S,6AC1N82,2020,NA,0,Independent,C,O
MI-F26PQ94_Hammoud_A,F26PQ94,2020,https://votehammoud.com/,1,Democrat,I,D
MI-NCR8923_O'Neill_C,NCR8923,2020,NA,0,Republican,C,R
MI-127YGM2_Betts_L,127YGM2,2020,NA,0,Independent,C,O
MI-9Z95L6X_Coleman_K,9Z95L6X,2020,http://www.colemanformichigan.com/,1,Democrat,I,D
MI-27D7Q1X_Bauman_E,27D7Q1X,2020,https://www.emilybauman.com/,1,Republican,C,R
MI-45HV8M8_Slat_C,45HV8M8,2020,https://www.slat2020.com/,1,Democrat,C,D
MI-4T97RH6_Bellino_J,4T97RH6,2020,NA,0,Republican,I,R
MI-31AYO93_Hertel_K,31AYO93,2020,http://hertelforhouse.com/,1,Democrat,I,D
MI-G27LJ82_Babat_M,G27LJ82,2020,NA,0,Republican,C,R
MI-G7IL184_Pohutsky_L,G7IL184,2020,http://www.lauriepohutskyformichigan.com/,1,Democrat,I,D
MI-L916FR9_Ptashnik_M,L916FR9,2020,https://www.marthaptashnik.com/,1,Republican,C,R
MI-5TT0W36_Koleszar_M,5TT0W36,2020,https://www.mattformichigan.org/,1,Democrat,I,D
MI-HUB0629_Lacny_J,HUB0629,2020,http://electlacny.com/,1,Republican,C,R
MI-SLH3075_Puri_R,SLH3075,2020,https://www.voteranjeev.com/,1,Democrat,C,D
MI-J8E3K93_Hess_L,J8E3K93,2020,https://www.electlaurelhess.com/,1,Republican,C,R
MI-X0U1V52_Steenland_R,X0U1V52,2020,https://www.richsteenland.com/,1,Democrat,C,D
MI-2UR15A6_Warner_S,2UR15A6,2020,NA,0,Republican,C,R
MI-KB06I39_Camilleri_D,KB06I39,2020,https://darrincamilleri.com/,1,Democrat,I,D
MI-G3276XK_Poe_J,G3276XK,2020,https://www.poefor23.com/,1,Republican,C,R
MI-Q4X74N3_Woodman_M,Q4X74N3,2020,https://www.votemichellewoodman.com/,1,Democrat,C,D
MI-DGX3849_Marino_S,DGX3849,2020,https://www.repstevemarino.com/,1,Republican,I,R
MI-05MQV95_Shannon_N,05MQV95,2020,https://nateforstaterep.com/,1,Democrat,I,D
MI-Z07C0U1_Smith_P,Z07C0U1,2020,NA,0,Republican,C,R
MI-0XG2U81_Ellison_J,0XG2U81,2020,NA,0,Democrat,I,D
MI-5B58UT4_Meister_C,5B58UT4,2020,https://chrismeister4mirep.com/,1,Republican,C,R
MI-G67CV29_Weiss_R,G67CV29,2020,https://www.reginaweissforstaterep.com/,1,Democrat,C,D
MI-E6Y08M3_Goss_E,E6Y08M3,2020,https://www.liz4michigan.net/,1,Republican,C,R
MI-P9NE194_Wells_S,P9NE194,2020,https://www.sherryawells.net/,1,Independent,C,O
MI-K6ZB265_Stempfle_G,K6ZB265,2020,https://stempfle4sos.com/,1,Independent,C,O
MI-X4047TO_Stone_L,X4047TO,2020,http://www.electloristone.com/,1,Democrat,I,D
MI-9V235DB_Colegio_S,9V235DB,2020,NA,0,Republican,C,R
MI-1VC1Z58_Horndt_F,1VC1Z58,2020,NA,0,Independent,C,O
MI-3ZJ7H38_Carter_B,3ZJ7H38,2020,http://www.brendajcarter.com/,1,Democrat,I,D
MI-C484N6C_Sullivan_S,C484N6C,2020,NA,0,Republican,C,R
MI-2RS7W61_Chehab_M,2RS7W61,2020,https://www.mikechehab.com/,1,Democrat,C,D
MI-KN70Z35_Farrington_D,KN70Z35,2020,https://www.dianafarrington.com/,1,Republican,I,R
MI-A765T2O_Sowerby_W,A765T2O,2020,https://billsowerby.com/,1,Democrat,I,D
MI-037FVE0_Valerio-Nowc_L,037FVE0,2020,NA,0,Republican,C,R
MI-3LH200E_Boucher_J,3LH200E,2020,NA,0,Democrat,C,D
MI-35PI13H_Hornberger_P,35PI13H,2020,www.pamelahornberger.com,1,Republican,I,R
MI-KA5L235_Jabari_O,KA5L235,2020,NA,0,Democrat,C,D
MI-5B63TT5_Yaroch_J,5B63TT5,2020,http://wetrustyaroch.com/,1,Republican,I,R
MI-008W7XN_Neeley_C,008W7XN,2020,NA,0,Democrat,I,D
MI-LA72E18_Miraglia_J,LA72E18,2020,NA,0,Republican,C,R
MI-HH8L429_Bolden_K,HH8L429,2020,https://www.votebolden.com/,1,Democrat,I,D
MI-1MSQ340_Davis_D,1MSQ340,2020,NA,0,Republican,C,R
MI-95Z6Y0G_Yow_T,95Z6Y0G,2020,NA,0,Independent,C,O
MI-3F7A9M3_Murphy_R,3F7A9M3,2020,http://robertmurphy36.weebly.com/,1,Democrat,C,D
MI-M53I7F9_Wozniak_D,M53I7F9,2020,NA,0,Republican,I,R
MI-C30W5D9_Steckloff_S,C30W5D9,2020,https://www.samanthasteckloff.com/,1,Democrat,C,D
MI-D3E1N26_Swoboda_M,D3E1N26,2020,NA,0,Republican,C,R
MI-6V48QP7_Young_J,6V48QP7,2020,NA,0,Independent,C,O
MI-7655JGW_Breen_K,7655JGW,2020,https://www.votekellybreen.com/,1,Democrat,C,D
MI-82S7Z1R_Turner_C,82S7Z1R,2020,https://www.chaseturner.org/,1,Republican,C,R
MI-Z39R27O_Pulver_J,Z39R27O,2020,https://www.juliapulver.com/,1,Democrat,C,D
MI-55A44TK_Berman_R,55A44TK,2020,http://electryanberman.com/,1,Republican,I,R
